Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
BO880765,2,Vandalism,Yes,Boston,976,Tyler Stringer,2001
BO136722,5,Assault,No,Boston,827,Timothy Iverson,2002
BO674051,1,Larceny,Yes,Boston,799,Jennie Hampton,2004
BO785278,5,Assault,Yes,Boston,414,Ronald Bryant,2002
BO781965,3,Homicide,No,Boston,287,Kathy Fry,2002
BO748373,2,Vandalism,No,Boston,414,Ronald Bryant,2000
BO751627,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
BO127579,2,Vandalism,Yes,Boston,414,Ronald Bryant,2001
BO462388,3,Homicide,Yes,Boston,414,Ronald Bryant,2000
BO979005,3,Homicide,No,Boston,264,Tamica Striegel,2004
BO546016,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
BO599884,1,Larceny,No,Boston,799,Jennie Hampton,2004
BO455137,5,Assault,No,Boston,287,Kathy Fry,2004
BO939834,5,Assault,No,Boston,799,Jennie Hampton,2004
BO102204,3,Homicide,No,Boston,820,Steven Hardeman,2000
BO703684,1,Larceny,Yes,Boston,287,Kathy Fry,2004
BO541206,5,Assault,Yes,Boston,976,Tyler Stringer,2000
BO103182,5,Assault,Yes,Boston,414,Ronald Bryant,2000
BO588405,1,Larceny,No,Boston,414,Ronald Bryant,2000
BO456094,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2002
BO823677,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
BO524263,2,Vandalism,Yes,Boston,799,Jennie Hampton,2001
BO386504,5,Assault,Yes,Boston,264,Tamica Striegel,2001
BO372472,1,Larceny,No,Boston,820,Steven Hardeman,2001
BO132596,5,Assault,Yes,Boston,976,Tyler Stringer,2002
BO833592,5,Assault,No,Boston,287,Kathy Fry,2004
BO478254,2,Vandalism,Yes,Boston,264,Tamica Striegel,2001
BO801938,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2004
BO279586,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2004
BO278314,5,Assault,No,Boston,976,Tyler Stringer,2003
BO314112,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2004
BO595514,1,Larceny,No,Boston,820,Steven Hardeman,2004
BO257773,4,Drug abuse,Yes,Boston,976,Tyler Stringer,2001
BO470441,4,Drug abuse,Yes,Boston,287,Kathy Fry,2000
BO243969,5,Assault,Yes,Boston,414,Ronald Bryant,2004
BO859673,2,Vandalism,No,Boston,976,Tyler Stringer,2004
BO599884,1,Larceny,No,Boston,264,Tamica Striegel,2002
BO703684,4,Drug abuse,No,Boston,976,Tyler Stringer,2003
BO438389,5,Assault,Yes,Boston,799,Jennie Hampton,2000
BO574338,3,Homicide,No,Boston,820,Steven Hardeman,2004
BO514396,5,Assault,No,Boston,414,Ronald Bryant,2001
BO977291,4,Drug abuse,No,Boston,827,Timothy Iverson,2000
BO797828,1,Larceny,Yes,Boston,799,Jennie Hampton,2004
BO318592,5,Assault,Yes,Boston,827,Timothy Iverson,2000
BO917185,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO226654,5,Assault,No,Boston,976,Tyler Stringer,2004
BO898932,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
BO747559,1,Larceny,No,Boston,264,Tamica Striegel,2000
BO175606,5,Assault,No,Boston,799,Jennie Hampton,2000
BO403001,5,Assault,No,Boston,799,Jennie Hampton,2002
BO474076,3,Homicide,Yes,Boston,827,Timothy Iverson,2001
BO823677,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
BO553539,4,Drug abuse,Yes,Boston,117,Alyssa Haycraft,2001
BO380225,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2003
BO609004,1,Larceny,No,Boston,117,Alyssa Haycraft,2001
BO605051,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2000
BO814155,1,Larceny,No,Boston,117,Alyssa Haycraft,2004
BO279586,3,Homicide,No,Boston,820,Steven Hardeman,2000
BO116016,3,Homicide,No,Boston,264,Tamica Striegel,2002
BO879887,2,Vandalism,No,Boston,976,Tyler Stringer,2002
BO386504,2,Vandalism,Yes,Boston,414,Ronald Bryant,2004
BO384813,3,Homicide,No,Boston,827,Timothy Iverson,2004
BO168543,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2004
BO118938,5,Assault,No,Boston,827,Timothy Iverson,2002
BO178080,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO132596,5,Assault,Yes,Boston,976,Tyler Stringer,2001
BO731520,5,Assault,Yes,Boston,414,Ronald Bryant,2000
BO874604,2,Vandalism,Yes,Boston,827,Timothy Iverson,2004
BO336168,2,Vandalism,Yes,Boston,820,Steven Hardeman,2003
BO578983,3,Homicide,No,Boston,827,Timothy Iverson,2001
BO751627,5,Assault,Yes,Boston,976,Tyler Stringer,2000
BO529953,2,Vandalism,Yes,Boston,414,Ronald Bryant,2000
BO250528,5,Assault,No,Boston,264,Tamica Striegel,2002
BO533203,2,Vandalism,Yes,Boston,827,Timothy Iverson,2002
BO120305,3,Homicide,No,Boston,287,Kathy Fry,2002
BO872698,2,Vandalism,No,Boston,976,Tyler Stringer,2003
BO438304,5,Assault,No,Boston,414,Ronald Bryant,2002
BO350838,5,Assault,No,Boston,976,Tyler Stringer,2002
BO226654,1,Larceny,No,Boston,287,Kathy Fry,2004
BO582766,2,Vandalism,No,Boston,414,Ronald Bryant,2003
BO519109,2,Vandalism,Yes,Boston,287,Kathy Fry,2003
BO909932,3,Homicide,Yes,Boston,827,Timothy Iverson,2002
BO564496,5,Assault,No,Boston,820,Steven Hardeman,2000
BO990505,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
BO868633,2,Vandalism,No,Boston,827,Timothy Iverson,2004
BO481606,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO703684,5,Assault,No,Boston,827,Timothy Iverson,2002
BO551112,5,Assault,No,Boston,799,Jennie Hampton,2003
BO164852,5,Assault,No,Boston,287,Kathy Fry,2002
BO368478,2,Vandalism,No,Boston,287,Kathy Fry,2003
BO483267,1,Larceny,No,Boston,414,Ronald Bryant,2004
BO890792,3,Homicide,No,Boston,820,Steven Hardeman,2000
BO830872,5,Assault,Yes,Boston,264,Tamica Striegel,2000
BO517459,1,Larceny,No,Boston,287,Kathy Fry,2003
BO287968,3,Homicide,No,Boston,264,Tamica Striegel,2001
BO126357,1,Larceny,Yes,Boston,827,Timothy Iverson,2003
BO611720,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO161378,3,Homicide,No,Boston,827,Timothy Iverson,2003
BO935331,5,Assault,No,Boston,117,Alyssa Haycraft,2000
BO475957,5,Assault,No,Boston,287,Kathy Fry,2004
BO182570,2,Vandalism,No,Boston,117,Alyssa Haycraft,2000
BO627507,3,Homicide,Yes,Boston,827,Timothy Iverson,2004
BO675610,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO423256,3,Homicide,No,Boston,117,Alyssa Haycraft,2001
BO130653,5,Assault,No,Boston,976,Tyler Stringer,2000
BO193638,2,Vandalism,No,Boston,976,Tyler Stringer,2000
BO677907,1,Larceny,Yes,Boston,976,Tyler Stringer,2004
BO263795,3,Homicide,Yes,Boston,976,Tyler Stringer,2002
BO921627,1,Larceny,Yes,Boston,976,Tyler Stringer,2000
BO712787,2,Vandalism,Yes,Boston,799,Jennie Hampton,2003
BO916491,1,Larceny,No,Boston,799,Jennie Hampton,2002
BO728111,5,Assault,No,Boston,117,Alyssa Haycraft,2001
BO533203,3,Homicide,Yes,Boston,827,Timothy Iverson,2004
BO307112,1,Larceny,Yes,Boston,976,Tyler Stringer,2000
BO229448,1,Larceny,No,Boston,799,Jennie Hampton,2000
BO338316,5,Assault,No,Boston,820,Steven Hardeman,2003
BO940082,3,Homicide,Yes,Boston,799,Jennie Hampton,2000
BO632159,4,Drug abuse,Yes,Boston,414,Ronald Bryant,2002
BO667396,3,Homicide,Yes,Boston,827,Timothy Iverson,2001
BO181495,5,Assault,Yes,Boston,287,Kathy Fry,2001
BO857872,2,Vandalism,No,Boston,827,Timothy Iverson,2000
BO528421,5,Assault,No,Boston,827,Timothy Iverson,2004
BO710927,2,Vandalism,Yes,Boston,827,Timothy Iverson,2002
BO917290,3,Homicide,Yes,Boston,976,Tyler Stringer,2000
BO250727,1,Larceny,No,Boston,287,Kathy Fry,2004
BO120305,1,Larceny,No,Boston,414,Ronald Bryant,2004
BO434071,5,Assault,Yes,Boston,976,Tyler Stringer,2004
BO125861,1,Larceny,Yes,Boston,820,Steven Hardeman,2003
BO215116,2,Vandalism,Yes,Boston,827,Timothy Iverson,2001
BO876884,5,Assault,No,Boston,820,Steven Hardeman,2002
BO503342,5,Assault,Yes,Boston,799,Jennie Hampton,2001
BO942692,1,Larceny,No,Boston,264,Tamica Striegel,2000
BO600707,2,Vandalism,No,Boston,820,Steven Hardeman,2000
BO885195,5,Assault,Yes,Boston,264,Tamica Striegel,2000
BO533203,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
BO939834,5,Assault,No,Boston,976,Tyler Stringer,2004
BO977526,2,Vandalism,Yes,Boston,827,Timothy Iverson,2003
BO319358,1,Larceny,Yes,Boston,264,Tamica Striegel,2002
BO898378,3,Homicide,Yes,Boston,976,Tyler Stringer,2003
BO589262,3,Homicide,No,Boston,264,Tamica Striegel,2004
BO186654,3,Homicide,Yes,Boston,264,Tamica Striegel,2002
BO381108,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO349166,5,Assault,No,Boston,414,Ronald Bryant,2001
BO901216,3,Homicide,No,Boston,287,Kathy Fry,2001
BO898932,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
BO948442,1,Larceny,No,Boston,117,Alyssa Haycraft,2003
BO143700,2,Vandalism,No,Boston,799,Jennie Hampton,2003
BO842230,3,Homicide,Yes,Boston,264,Tamica Striegel,2002
BO432320,4,Drug abuse,Yes,Boston,117,Alyssa Haycraft,2003
BO501805,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2004
BO528421,5,Assault,No,Boston,117,Alyssa Haycraft,2001
BO716080,1,Larceny,No,Boston,976,Tyler Stringer,2001
BO446378,5,Assault,Yes,Boston,414,Ronald Bryant,2003
BO650416,1,Larceny,No,Boston,799,Jennie Hampton,2001
BO432153,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
BO268916,1,Larceny,No,Boston,820,Steven Hardeman,2000
BO722940,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
BO759054,2,Vandalism,Yes,Boston,820,Steven Hardeman,2001
BO679941,2,Vandalism,Yes,Boston,414,Ronald Bryant,2004
BO700331,5,Assault,No,Boston,117,Alyssa Haycraft,2002
BO241984,5,Assault,No,Boston,976,Tyler Stringer,2001
BO977291,1,Larceny,No,Boston,820,Steven Hardeman,2003
BO371716,4,Drug abuse,No,Boston,827,Timothy Iverson,2001
BO979930,5,Assault,Yes,Boston,264,Tamica Striegel,2001
BO206512,5,Assault,No,Boston,117,Alyssa Haycraft,2003
BO584842,5,Assault,No,Boston,117,Alyssa Haycraft,2002
BO816474,5,Assault,Yes,Boston,827,Timothy Iverson,2000
BO588585,2,Vandalism,No,Boston,820,Steven Hardeman,2003
BO461051,5,Assault,No,Boston,414,Ronald Bryant,2000
BO628079,3,Homicide,Yes,Boston,976,Tyler Stringer,2004
BO698894,4,Drug abuse,No,Boston,976,Tyler Stringer,2003
BO101965,2,Vandalism,Yes,Boston,287,Kathy Fry,2001
BO539748,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO201923,3,Homicide,No,Boston,287,Kathy Fry,2003
BO676482,1,Larceny,No,Boston,414,Ronald Bryant,2002
BO478254,5,Assault,No,Boston,264,Tamica Striegel,2003
BO785278,2,Vandalism,Yes,Boston,976,Tyler Stringer,2001
BO327536,5,Assault,No,Boston,799,Jennie Hampton,2001
BO744470,2,Vandalism,No,Boston,264,Tamica Striegel,2004
BO905312,5,Assault,No,Boston,976,Tyler Stringer,2002
BO936693,5,Assault,Yes,Boston,264,Tamica Striegel,2002
BO478254,1,Larceny,No,Boston,264,Tamica Striegel,2002
BO842965,3,Homicide,Yes,Boston,799,Jennie Hampton,2000
BO159319,5,Assault,No,Boston,976,Tyler Stringer,2001
BO698919,1,Larceny,No,Boston,799,Jennie Hampton,2003
BO535583,1,Larceny,No,Boston,976,Tyler Stringer,2004
BO472701,4,Drug abuse,Yes,Boston,799,Jennie Hampton,2002
BO432153,4,Drug abuse,Yes,Boston,264,Tamica Striegel,2004
BO994820,3,Homicide,No,Boston,976,Tyler Stringer,2001
BO297776,4,Drug abuse,No,Boston,799,Jennie Hampton,2002
BO883263,1,Larceny,No,Boston,820,Steven Hardeman,2004
BO438304,5,Assault,No,Boston,264,Tamica Striegel,2003
BO192879,4,Drug abuse,No,Boston,827,Timothy Iverson,2000
BO859470,2,Vandalism,Yes,Boston,976,Tyler Stringer,2001
BO685484,3,Homicide,No,Boston,287,Kathy Fry,2002
BO504049,4,Drug abuse,Yes,Boston,820,Steven Hardeman,2001
BO349136,1,Larceny,No,Boston,287,Kathy Fry,2001
BO812288,1,Larceny,Yes,Boston,827,Timothy Iverson,2001
BO449386,5,Assault,Yes,Boston,827,Timothy Iverson,2001
BO754094,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO585042,5,Assault,No,Boston,799,Jennie Hampton,2003
BO350810,3,Homicide,Yes,Boston,820,Steven Hardeman,2003
BO528421,1,Larceny,No,Boston,976,Tyler Stringer,2000
BO990426,5,Assault,No,Boston,827,Timothy Iverson,2004
BO789194,2,Vandalism,No,Boston,827,Timothy Iverson,2003
BO269083,5,Assault,No,Boston,976,Tyler Stringer,2002
BO866927,1,Larceny,No,Boston,264,Tamica Striegel,2004
BO599884,5,Assault,Yes,Boston,799,Jennie Hampton,2002
BO143854,3,Homicide,No,Boston,117,Alyssa Haycraft,2003
BO370083,2,Vandalism,Yes,Boston,287,Kathy Fry,2001
BO744470,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO380072,1,Larceny,Yes,Boston,287,Kathy Fry,2004
BO805939,5,Assault,Yes,Boston,287,Kathy Fry,2002
BO444778,2,Vandalism,Yes,Boston,827,Timothy Iverson,2001
BO513361,2,Vandalism,No,Boston,287,Kathy Fry,2001
BO887074,5,Assault,No,Boston,820,Steven Hardeman,2002
BO943258,5,Assault,No,Boston,414,Ronald Bryant,2002
BO996054,1,Larceny,Yes,Boston,287,Kathy Fry,2004
BO695620,1,Larceny,No,Boston,414,Ronald Bryant,2002
BO943933,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
BO920242,4,Drug abuse,No,Boston,264,Tamica Striegel,2001
BO650239,1,Larceny,No,Boston,799,Jennie Hampton,2003
BO368920,1,Larceny,No,Boston,799,Jennie Hampton,2002
BO681820,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2003
BO314112,2,Vandalism,Yes,Boston,414,Ronald Bryant,2000
BO226191,5,Assault,Yes,Boston,287,Kathy Fry,2000
BO351062,1,Larceny,No,Boston,976,Tyler Stringer,2001
BO245190,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2004
BO512748,1,Larceny,Yes,Boston,287,Kathy Fry,2002
BO852057,1,Larceny,Yes,Boston,827,Timothy Iverson,2002
BO374047,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2001
BO499384,3,Homicide,Yes,Boston,976,Tyler Stringer,2003
BO917185,2,Vandalism,Yes,Boston,287,Kathy Fry,2004
BO959927,2,Vandalism,No,Boston,287,Kathy Fry,2002
BO789542,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
BO884726,2,Vandalism,No,Boston,827,Timothy Iverson,2001
BO337058,1,Larceny,Yes,Boston,414,Ronald Bryant,2004
BO499697,5,Assault,Yes,Boston,287,Kathy Fry,2002
BO532575,1,Larceny,No,Boston,287,Kathy Fry,2001
BO305224,5,Assault,No,Boston,287,Kathy Fry,2001
BO380072,1,Larceny,Yes,Boston,827,Timothy Iverson,2002
BO685484,5,Assault,No,Boston,117,Alyssa Haycraft,2003
BO504477,3,Homicide,No,Boston,799,Jennie Hampton,2002
BO882761,5,Assault,Yes,Boston,414,Ronald Bryant,2002
BO943258,3,Homicide,Yes,Boston,414,Ronald Bryant,2001
BO650416,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2002
BO615370,1,Larceny,Yes,Boston,976,Tyler Stringer,2002
BO815592,2,Vandalism,Yes,Boston,820,Steven Hardeman,2000
BO968255,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2004
BO160565,3,Homicide,No,Boston,414,Ronald Bryant,2002
BO727145,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2003
BO430265,3,Homicide,Yes,Boston,976,Tyler Stringer,2000
BO563841,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO339513,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2002
BO226654,5,Assault,Yes,Boston,264,Tamica Striegel,2004
BO716713,5,Assault,No,Boston,976,Tyler Stringer,2004
BO101506,5,Assault,Yes,Boston,820,Steven Hardeman,2003
BO488666,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2003
BO215626,1,Larceny,No,Boston,117,Alyssa Haycraft,2003
BO533387,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
BO885279,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO166052,3,Homicide,Yes,Boston,414,Ronald Bryant,2003
BO675554,1,Larceny,Yes,Boston,287,Kathy Fry,2002
BO156066,2,Vandalism,No,Boston,827,Timothy Iverson,2004
BO309462,5,Assault,No,Boston,799,Jennie Hampton,2001
BO766234,3,Homicide,Yes,Boston,264,Tamica Striegel,2004
BO985882,5,Assault,Yes,Boston,799,Jennie Hampton,2003
BO893093,2,Vandalism,Yes,Boston,820,Steven Hardeman,2002
BO686598,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO240418,1,Larceny,Yes,Boston,820,Steven Hardeman,2001
BO390668,2,Vandalism,Yes,Boston,799,Jennie Hampton,2000
BO859673,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2002
BO323782,5,Assault,Yes,Boston,264,Tamica Striegel,2004
BO159319,2,Vandalism,No,Boston,827,Timothy Iverson,2001
BO906704,3,Homicide,No,Boston,264,Tamica Striegel,2002
BO551112,3,Homicide,No,Boston,976,Tyler Stringer,2001
BO725497,3,Homicide,No,Boston,264,Tamica Striegel,2004
BO681505,3,Homicide,Yes,Boston,799,Jennie Hampton,2003
BO449386,4,Drug abuse,No,Boston,820,Steven Hardeman,2001
BO457214,2,Vandalism,Yes,Boston,287,Kathy Fry,2004
BO432320,2,Vandalism,No,Boston,117,Alyssa Haycraft,2003
BO812787,2,Vandalism,Yes,Boston,287,Kathy Fry,2000
BO408125,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO298525,2,Vandalism,Yes,Boston,414,Ronald Bryant,2002
BO720122,1,Larceny,Yes,Boston,287,Kathy Fry,2004
BO401329,5,Assault,Yes,Boston,264,Tamica Striegel,2001
BO518998,4,Drug abuse,No,Boston,287,Kathy Fry,2002
BO955983,5,Assault,Yes,Boston,287,Kathy Fry,2002
BO459730,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO950687,3,Homicide,No,Boston,117,Alyssa Haycraft,2001
BO400363,3,Homicide,No,Boston,414,Ronald Bryant,2000
BO741078,1,Larceny,Yes,Boston,287,Kathy Fry,2000
BO874604,5,Assault,No,Boston,827,Timothy Iverson,2000
BO977526,3,Homicide,Yes,Boston,976,Tyler Stringer,2002
BO114506,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
BO588585,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2002
BO746332,5,Assault,No,Boston,827,Timothy Iverson,2004
BO125264,3,Homicide,Yes,Boston,976,Tyler Stringer,2002
BO426184,3,Homicide,No,Boston,799,Jennie Hampton,2000
BO703684,2,Vandalism,No,Boston,827,Timothy Iverson,2004
BO584744,1,Larceny,No,Boston,820,Steven Hardeman,2003
BO947892,2,Vandalism,Yes,Boston,827,Timothy Iverson,2002
BO232729,3,Homicide,No,Boston,799,Jennie Hampton,2001
BO600848,1,Larceny,Yes,Boston,287,Kathy Fry,2003
BO502230,3,Homicide,No,Boston,287,Kathy Fry,2003
BO948442,5,Assault,No,Boston,799,Jennie Hampton,2000
BO551112,1,Larceny,No,Boston,414,Ronald Bryant,2001
BO449386,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
BO826227,2,Vandalism,No,Boston,414,Ronald Bryant,2002
BO306761,2,Vandalism,No,Boston,799,Jennie Hampton,2004
BO114506,5,Assault,No,Boston,287,Kathy Fry,2001
BO453559,3,Homicide,No,Boston,117,Alyssa Haycraft,2003
BO421633,2,Vandalism,Yes,Boston,827,Timothy Iverson,2004
BO615370,3,Homicide,Yes,Boston,799,Jennie Hampton,2002
BO895255,5,Assault,Yes,Boston,264,Tamica Striegel,2002
BO120305,3,Homicide,Yes,Boston,264,Tamica Striegel,2003
BO604272,5,Assault,No,Boston,976,Tyler Stringer,2002
BO361192,1,Larceny,Yes,Boston,820,Steven Hardeman,2001
BO354429,2,Vandalism,Yes,Boston,414,Ronald Bryant,2003
BO421721,1,Larceny,No,Boston,264,Tamica Striegel,2004
BO519939,5,Assault,Yes,Boston,820,Steven Hardeman,2002
BO803677,1,Larceny,No,Boston,799,Jennie Hampton,2004
BO797446,1,Larceny,Yes,Boston,820,Steven Hardeman,2000
BO921627,2,Vandalism,Yes,Boston,414,Ronald Bryant,2003
BO302584,5,Assault,No,Boston,117,Alyssa Haycraft,2000
BO365728,3,Homicide,Yes,Boston,264,Tamica Striegel,2000
BO330579,1,Larceny,No,Boston,264,Tamica Striegel,2003
BO107141,1,Larceny,Yes,Boston,820,Steven Hardeman,2002
BO262680,2,Vandalism,Yes,Boston,264,Tamica Striegel,2004
BO235931,2,Vandalism,No,Boston,820,Steven Hardeman,2001
BO455137,2,Vandalism,No,Boston,799,Jennie Hampton,2004
BO528051,1,Larceny,No,Boston,827,Timothy Iverson,2003
BO316088,2,Vandalism,Yes,Boston,264,Tamica Striegel,2000
BO812787,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
BO871130,3,Homicide,Yes,Boston,287,Kathy Fry,2000
BO104963,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2000
BO403921,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2000
BO255230,2,Vandalism,No,Boston,976,Tyler Stringer,2004
BO942692,3,Homicide,No,Boston,414,Ronald Bryant,2003
BO279586,5,Assault,No,Boston,820,Steven Hardeman,2002
BO462388,1,Larceny,No,Boston,820,Steven Hardeman,2000
BO347696,5,Assault,No,Boston,976,Tyler Stringer,2004
BO703684,2,Vandalism,No,Boston,820,Steven Hardeman,2003
BO942866,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
BO408990,5,Assault,Yes,Boston,799,Jennie Hampton,2003
BO491454,2,Vandalism,Yes,Boston,414,Ronald Bryant,2003
BO866905,3,Homicide,Yes,Boston,799,Jennie Hampton,2004
BO667396,4,Drug abuse,Yes,Boston,820,Steven Hardeman,2002
BO110993,3,Homicide,Yes,Boston,976,Tyler Stringer,2000
BO635124,5,Assault,Yes,Boston,117,Alyssa Haycraft,2001
BO615370,1,Larceny,Yes,Boston,820,Steven Hardeman,2003
BO593140,5,Assault,Yes,Boston,976,Tyler Stringer,2002
BO408990,2,Vandalism,No,Boston,799,Jennie Hampton,2000
BO105951,3,Homicide,Yes,Boston,799,Jennie Hampton,2003
BO365628,3,Homicide,Yes,Boston,976,Tyler Stringer,2004
BO977291,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2002
BO869445,1,Larceny,No,Boston,976,Tyler Stringer,2004
BO921119,1,Larceny,Yes,Boston,827,Timothy Iverson,2002
BO431661,3,Homicide,Yes,Boston,820,Steven Hardeman,2004
BO403159,5,Assault,No,Boston,799,Jennie Hampton,2001
BO880354,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
BO481606,2,Vandalism,No,Boston,827,Timothy Iverson,2003
BO261494,5,Assault,No,Boston,827,Timothy Iverson,2002
BO907574,1,Larceny,Yes,Boston,287,Kathy Fry,2000
BO798921,3,Homicide,Yes,Boston,287,Kathy Fry,2003
BO655187,2,Vandalism,Yes,Boston,264,Tamica Striegel,2004
BO403802,2,Vandalism,Yes,Boston,820,Steven Hardeman,2004
BO331294,5,Assault,No,Boston,117,Alyssa Haycraft,2002
BO875699,2,Vandalism,No,Boston,287,Kathy Fry,2004
BO408125,5,Assault,No,Boston,264,Tamica Striegel,2002
BO384130,1,Larceny,No,Boston,287,Kathy Fry,2004
BO657306,5,Assault,Yes,Boston,976,Tyler Stringer,2004
BO808463,1,Larceny,Yes,Boston,287,Kathy Fry,2003
BO368478,4,Drug abuse,Yes,Boston,414,Ronald Bryant,2003
BO175606,5,Assault,No,Boston,264,Tamica Striegel,2004
BO434115,2,Vandalism,Yes,Boston,287,Kathy Fry,2001
BO774058,4,Drug abuse,Yes,Boston,287,Kathy Fry,2002
BO502230,3,Homicide,No,Boston,820,Steven Hardeman,2001
BO158059,2,Vandalism,Yes,Boston,799,Jennie Hampton,2000
BO587961,1,Larceny,Yes,Boston,287,Kathy Fry,2001
BO870727,5,Assault,Yes,Boston,827,Timothy Iverson,2002
BO883263,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2000
BO241984,2,Vandalism,Yes,Boston,827,Timothy Iverson,2002
BO347809,5,Assault,No,Boston,976,Tyler Stringer,2004
BO473719,3,Homicide,Yes,Boston,414,Ronald Bryant,2001
BO198087,2,Vandalism,Yes,Boston,287,Kathy Fry,2001
BO706402,1,Larceny,No,Boston,287,Kathy Fry,2000
BO519109,5,Assault,No,Boston,264,Tamica Striegel,2003
BO738192,5,Assault,No,Boston,414,Ronald Bryant,2004
BO708444,2,Vandalism,No,Boston,820,Steven Hardeman,2003
BO882761,2,Vandalism,No,Boston,287,Kathy Fry,2003
BO824033,1,Larceny,Yes,Boston,820,Steven Hardeman,2002
BO631340,5,Assault,No,Boston,287,Kathy Fry,2001
BO600707,1,Larceny,No,Boston,827,Timothy Iverson,2001
BO871130,1,Larceny,Yes,Boston,287,Kathy Fry,2001
BO789004,1,Larceny,No,Boston,827,Timothy Iverson,2003
BO966393,1,Larceny,No,Boston,287,Kathy Fry,2002
BO169611,3,Homicide,Yes,Boston,820,Steven Hardeman,2004
BO278746,5,Assault,Yes,Boston,414,Ronald Bryant,2001
BO240535,5,Assault,Yes,Boston,799,Jennie Hampton,2001
BO675554,4,Drug abuse,No,Boston,976,Tyler Stringer,2004
BO299088,5,Assault,No,Boston,414,Ronald Bryant,2000
BO322993,2,Vandalism,No,Boston,287,Kathy Fry,2000
BO595514,1,Larceny,No,Boston,414,Ronald Bryant,2002
BO510452,5,Assault,No,Boston,820,Steven Hardeman,2001
BO378295,1,Larceny,No,Boston,287,Kathy Fry,2000
BO120305,4,Drug abuse,No,Boston,264,Tamica Striegel,2000
BO859470,2,Vandalism,No,Boston,117,Alyssa Haycraft,2003
BO881013,5,Assault,No,Boston,799,Jennie Hampton,2001
BO588017,3,Homicide,No,Boston,799,Jennie Hampton,2001
BO793571,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2000
BO891614,4,Drug abuse,Yes,Boston,820,Steven Hardeman,2003
BO484101,2,Vandalism,No,Boston,820,Steven Hardeman,2004
BO371660,5,Assault,Yes,Boston,820,Steven Hardeman,2001
BO767391,5,Assault,No,Boston,827,Timothy Iverson,2002
BO399570,2,Vandalism,No,Boston,264,Tamica Striegel,2002
BO676482,1,Larceny,No,Boston,264,Tamica Striegel,2002
BO442537,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO609004,4,Drug abuse,No,Boston,820,Steven Hardeman,2004
BO908251,1,Larceny,Yes,Boston,976,Tyler Stringer,2003
