Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
NY278802,1,Larceny,No,New York,648,Julian Gibson,2000
NY249579,1,Larceny,Yes,New York,105,Mitzi Fowler,2002
NY837973,2,Vandalism,No,New York,641,Gregory Kocher,2004
NY811602,2,Vandalism,No,New York,982,Beatrice Frappier,2001
NY101592,4,Drug abuse,No,New York,982,Beatrice Frappier,2004
NY485216,2,Vandalism,No,New York,105,Mitzi Fowler,2001
NY152001,4,Drug abuse,No,New York,255,Rogelio Fett,2000
NY587940,5,Assault,Yes,New York,105,Mitzi Fowler,2004
NY934129,1,Larceny,Yes,New York,105,Mitzi Fowler,2003
NY844858,2,Vandalism,No,New York,597,Nancy Smith,2001
NY923608,1,Larceny,Yes,New York,255,Rogelio Fett,2003
NY284663,2,Vandalism,Yes,New York,648,Julian Gibson,2000
NY813741,1,Larceny,Yes,New York,255,Rogelio Fett,2000
NY763241,2,Vandalism,No,New York,597,Nancy Smith,2002
NY266537,4,Drug abuse,No,New York,313,Kenneth Nance,2004
NY482961,5,Assault,Yes,New York,628,Valerie Eskew,2004
NY219302,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY894968,5,Assault,Yes,New York,597,Nancy Smith,2002
NY883443,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY727983,2,Vandalism,No,New York,628,Valerie Eskew,2003
NY848984,2,Vandalism,No,New York,255,Rogelio Fett,2001
NY288542,3,Homicide,Yes,New York,628,Valerie Eskew,2000
NY411914,5,Assault,No,New York,982,Beatrice Frappier,2000
NY224429,4,Drug abuse,No,New York,597,Nancy Smith,2001
NY585830,4,Drug abuse,No,New York,628,Valerie Eskew,2003
NY903891,1,Larceny,Yes,New York,313,Kenneth Nance,2004
NY889746,3,Homicide,Yes,New York,982,Beatrice Frappier,2000
NY241493,2,Vandalism,No,New York,597,Nancy Smith,2003
NY781732,5,Assault,No,New York,982,Beatrice Frappier,2004
NY563741,1,Larceny,No,New York,628,Valerie Eskew,2000
NY306160,2,Vandalism,No,New York,641,Gregory Kocher,2001
NY177475,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY150860,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY505890,4,Drug abuse,Yes,New York,641,Gregory Kocher,2001
NY322087,4,Drug abuse,Yes,New York,105,Mitzi Fowler,2002
NY533149,1,Larceny,No,New York,105,Mitzi Fowler,2003
NY429013,2,Vandalism,Yes,New York,255,Rogelio Fett,2004
NY429226,5,Assault,No,New York,255,Rogelio Fett,2001
NY581218,2,Vandalism,No,New York,313,Kenneth Nance,2000
NY331365,2,Vandalism,Yes,New York,648,Julian Gibson,2002
NY210565,2,Vandalism,No,New York,641,Gregory Kocher,2000
NY958806,1,Larceny,Yes,New York,255,Rogelio Fett,2000
NY306755,2,Vandalism,Yes,New York,641,Gregory Kocher,2001
NY630726,1,Larceny,No,New York,597,Nancy Smith,2002
NY738169,4,Drug abuse,Yes,New York,105,Mitzi Fowler,2004
NY309083,4,Drug abuse,Yes,New York,255,Rogelio Fett,2001
NY798393,1,Larceny,Yes,New York,648,Julian Gibson,2004
NY428596,1,Larceny,No,New York,641,Gregory Kocher,2000
NY420424,2,Vandalism,Yes,New York,628,Valerie Eskew,2002
NY157340,3,Homicide,No,New York,641,Gregory Kocher,2004
NY617025,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY883443,4,Drug abuse,No,New York,105,Mitzi Fowler,2000
NY734019,5,Assault,No,New York,105,Mitzi Fowler,2000
NY420424,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY215952,1,Larceny,Yes,New York,628,Valerie Eskew,2002
NY453042,2,Vandalism,No,New York,313,Kenneth Nance,2002
NY805390,1,Larceny,No,New York,597,Nancy Smith,2004
NY331365,4,Drug abuse,No,New York,255,Rogelio Fett,2002
NY918944,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY835825,2,Vandalism,No,New York,648,Julian Gibson,2001
NY742689,4,Drug abuse,No,New York,641,Gregory Kocher,2001
NY942580,1,Larceny,Yes,New York,628,Valerie Eskew,2004
NY704441,2,Vandalism,No,New York,628,Valerie Eskew,2002
NY229473,5,Assault,No,New York,982,Beatrice Frappier,2000
NY704441,4,Drug abuse,No,New York,628,Valerie Eskew,2004
NY263145,4,Drug abuse,No,New York,255,Rogelio Fett,2003
NY235470,2,Vandalism,No,New York,105,Mitzi Fowler,2002
NY595064,1,Larceny,No,New York,628,Valerie Eskew,2000
NY843061,1,Larceny,No,New York,313,Kenneth Nance,2001
NY564129,1,Larceny,No,New York,982,Beatrice Frappier,2001
NY800907,5,Assault,No,New York,648,Julian Gibson,2003
NY695226,2,Vandalism,Yes,New York,313,Kenneth Nance,2000
NY869299,1,Larceny,Yes,New York,628,Valerie Eskew,2002
NY771298,4,Drug abuse,Yes,New York,641,Gregory Kocher,2003
NY370529,2,Vandalism,No,New York,313,Kenneth Nance,2004
NY952824,4,Drug abuse,Yes,New York,641,Gregory Kocher,2002
NY485593,1,Larceny,Yes,New York,982,Beatrice Frappier,2004
NY236167,1,Larceny,Yes,New York,313,Kenneth Nance,2003
NY247816,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY358135,2,Vandalism,No,New York,982,Beatrice Frappier,2001
NY385807,2,Vandalism,Yes,New York,982,Beatrice Frappier,2004
NY625286,2,Vandalism,No,New York,641,Gregory Kocher,2001
NY485593,2,Vandalism,No,New York,255,Rogelio Fett,2000
NY617025,3,Homicide,Yes,New York,105,Mitzi Fowler,2004
NY239437,3,Homicide,Yes,New York,648,Julian Gibson,2003
NY902563,5,Assault,No,New York,313,Kenneth Nance,2003
NY585997,1,Larceny,No,New York,982,Beatrice Frappier,2002
NY943018,4,Drug abuse,No,New York,628,Valerie Eskew,2004
NY464397,2,Vandalism,Yes,New York,648,Julian Gibson,2000
NY630726,2,Vandalism,Yes,New York,641,Gregory Kocher,2002
NY136828,2,Vandalism,No,New York,255,Rogelio Fett,2000
NY825157,2,Vandalism,No,New York,982,Beatrice Frappier,2000
NY815722,4,Drug abuse,Yes,New York,628,Valerie Eskew,2000
NY764507,2,Vandalism,No,New York,641,Gregory Kocher,2000
NY643842,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY897323,2,Vandalism,No,New York,105,Mitzi Fowler,2000
NY749787,4,Drug abuse,No,New York,313,Kenneth Nance,2002
NY171187,4,Drug abuse,No,New York,982,Beatrice Frappier,2000
NY304428,5,Assault,Yes,New York,982,Beatrice Frappier,2004
NY972769,2,Vandalism,No,New York,597,Nancy Smith,2002
NY516345,5,Assault,No,New York,313,Kenneth Nance,2002
NY215899,3,Homicide,Yes,New York,105,Mitzi Fowler,2002
NY542884,4,Drug abuse,No,New York,255,Rogelio Fett,2000
NY229057,3,Homicide,No,New York,105,Mitzi Fowler,2001
NY854810,2,Vandalism,Yes,New York,105,Mitzi Fowler,2003
NY780667,4,Drug abuse,No,New York,105,Mitzi Fowler,2001
NY606235,2,Vandalism,Yes,New York,648,Julian Gibson,2001
NY939070,2,Vandalism,Yes,New York,255,Rogelio Fett,2004
NY639305,4,Drug abuse,No,New York,982,Beatrice Frappier,2002
NY595064,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
NY453042,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY894968,1,Larceny,No,New York,641,Gregory Kocher,2004
NY312935,2,Vandalism,No,New York,648,Julian Gibson,2001
NY512981,1,Larceny,No,New York,597,Nancy Smith,2002
NY517743,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY251138,1,Larceny,No,New York,628,Valerie Eskew,2000
NY459683,5,Assault,No,New York,313,Kenneth Nance,2000
NY352182,5,Assault,Yes,New York,255,Rogelio Fett,2000
NY374972,1,Larceny,Yes,New York,105,Mitzi Fowler,2002
NY892923,1,Larceny,Yes,New York,313,Kenneth Nance,2000
NY667998,5,Assault,Yes,New York,982,Beatrice Frappier,2002
NY446368,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY458347,5,Assault,No,New York,641,Gregory Kocher,2000
NY726638,1,Larceny,No,New York,313,Kenneth Nance,2002
NY491528,2,Vandalism,No,New York,105,Mitzi Fowler,2002
NY503206,4,Drug abuse,No,New York,982,Beatrice Frappier,2000
NY441963,4,Drug abuse,Yes,New York,255,Rogelio Fett,2003
NY378380,2,Vandalism,No,New York,313,Kenneth Nance,2001
NY925880,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY606303,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
NY109946,4,Drug abuse,No,New York,648,Julian Gibson,2003
NY392390,5,Assault,Yes,New York,105,Mitzi Fowler,2000
NY453273,1,Larceny,No,New York,628,Valerie Eskew,2002
NY147824,1,Larceny,Yes,New York,597,Nancy Smith,2001
NY362876,2,Vandalism,No,New York,641,Gregory Kocher,2004
NY941104,4,Drug abuse,Yes,New York,648,Julian Gibson,2001
NY476422,2,Vandalism,No,New York,105,Mitzi Fowler,2000
NY443185,2,Vandalism,No,New York,597,Nancy Smith,2003
NY409744,5,Assault,No,New York,648,Julian Gibson,2003
NY899094,5,Assault,No,New York,105,Mitzi Fowler,2003
NY923494,4,Drug abuse,No,New York,641,Gregory Kocher,2000
NY133587,1,Larceny,No,New York,255,Rogelio Fett,2001
NY331365,3,Homicide,No,New York,255,Rogelio Fett,2003
NY982805,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY900049,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
NY362645,1,Larceny,Yes,New York,641,Gregory Kocher,2003
NY899094,5,Assault,No,New York,255,Rogelio Fett,2003
NY497969,2,Vandalism,Yes,New York,597,Nancy Smith,2002
NY582956,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY409236,2,Vandalism,No,New York,982,Beatrice Frappier,2001
NY830907,5,Assault,Yes,New York,648,Julian Gibson,2003
NY157707,2,Vandalism,No,New York,313,Kenneth Nance,2004
NY630409,4,Drug abuse,No,New York,648,Julian Gibson,2003
NY987264,1,Larceny,No,New York,982,Beatrice Frappier,2001
NY922214,3,Homicide,Yes,New York,628,Valerie Eskew,2000
NY346056,1,Larceny,Yes,New York,597,Nancy Smith,2001
NY221579,3,Homicide,Yes,New York,597,Nancy Smith,2003
NY806067,2,Vandalism,Yes,New York,641,Gregory Kocher,2001
NY221579,1,Larceny,No,New York,255,Rogelio Fett,2004
NY681402,5,Assault,No,New York,641,Gregory Kocher,2001
NY147824,5,Assault,No,New York,641,Gregory Kocher,2003
NY155354,2,Vandalism,No,New York,597,Nancy Smith,2004
NY667119,2,Vandalism,No,New York,648,Julian Gibson,2000
NY140827,2,Vandalism,No,New York,982,Beatrice Frappier,2003
NY958806,2,Vandalism,Yes,New York,313,Kenneth Nance,2000
NY321668,1,Larceny,Yes,New York,982,Beatrice Frappier,2001
NY944947,3,Homicide,No,New York,641,Gregory Kocher,2001
NY972701,2,Vandalism,No,New York,105,Mitzi Fowler,2003
NY320713,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY620217,4,Drug abuse,No,New York,641,Gregory Kocher,2003
NY204781,2,Vandalism,No,New York,105,Mitzi Fowler,2004
NY599310,1,Larceny,Yes,New York,597,Nancy Smith,2000
NY209427,5,Assault,No,New York,982,Beatrice Frappier,2004
NY262916,2,Vandalism,No,New York,628,Valerie Eskew,2000
NY229473,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY479537,2,Vandalism,No,New York,648,Julian Gibson,2000
NY889970,2,Vandalism,Yes,New York,597,Nancy Smith,2004
NY753395,4,Drug abuse,No,New York,641,Gregory Kocher,2003
NY752876,5,Assault,Yes,New York,313,Kenneth Nance,2001
NY966068,1,Larceny,Yes,New York,641,Gregory Kocher,2004
NY700380,5,Assault,No,New York,648,Julian Gibson,2002
NY250705,1,Larceny,Yes,New York,648,Julian Gibson,2004
NY392271,2,Vandalism,Yes,New York,628,Valerie Eskew,2004
NY429226,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
NY780788,1,Larceny,Yes,New York,648,Julian Gibson,2000
NY873075,1,Larceny,No,New York,105,Mitzi Fowler,2003
NY593273,1,Larceny,No,New York,255,Rogelio Fett,2003
NY568581,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY889746,2,Vandalism,No,New York,648,Julian Gibson,2004
NY219975,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
NY513399,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY309083,1,Larceny,No,New York,597,Nancy Smith,2001
NY488144,2,Vandalism,No,New York,641,Gregory Kocher,2001
NY935352,1,Larceny,Yes,New York,105,Mitzi Fowler,2000
NY563741,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
NY764507,5,Assault,No,New York,255,Rogelio Fett,2003
NY609010,1,Larceny,Yes,New York,597,Nancy Smith,2002
NY567924,1,Larceny,No,New York,982,Beatrice Frappier,2000
NY590850,5,Assault,Yes,New York,313,Kenneth Nance,2002
NY181712,4,Drug abuse,No,New York,105,Mitzi Fowler,2003
NY504018,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2001
NY459138,1,Larceny,Yes,New York,255,Rogelio Fett,2003
NY392390,5,Assault,No,New York,982,Beatrice Frappier,2003
NY344592,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY131738,4,Drug abuse,No,New York,313,Kenneth Nance,2003
NY592655,2,Vandalism,No,New York,982,Beatrice Frappier,2000
NY539531,2,Vandalism,Yes,New York,597,Nancy Smith,2004
NY896572,4,Drug abuse,No,New York,255,Rogelio Fett,2002
NY464397,4,Drug abuse,No,New York,982,Beatrice Frappier,2002
NY396594,1,Larceny,Yes,New York,597,Nancy Smith,2004
NY903891,2,Vandalism,No,New York,313,Kenneth Nance,2000
NY883213,5,Assault,Yes,New York,648,Julian Gibson,2003
NY919040,3,Homicide,No,New York,641,Gregory Kocher,2003
NY466332,2,Vandalism,Yes,New York,597,Nancy Smith,2004
NY180391,1,Larceny,No,New York,105,Mitzi Fowler,2004
NY229057,4,Drug abuse,No,New York,628,Valerie Eskew,2000
NY316950,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY180299,2,Vandalism,No,New York,641,Gregory Kocher,2003
NY121986,4,Drug abuse,Yes,New York,255,Rogelio Fett,2001
NY745998,2,Vandalism,Yes,New York,105,Mitzi Fowler,2000
NY828795,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
NY783250,1,Larceny,Yes,New York,105,Mitzi Fowler,2003
NY620563,2,Vandalism,No,New York,313,Kenneth Nance,2001
NY251138,4,Drug abuse,No,New York,597,Nancy Smith,2003
NY599310,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY851174,1,Larceny,Yes,New York,313,Kenneth Nance,2003
NY750241,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY968868,4,Drug abuse,No,New York,255,Rogelio Fett,2000
NY363307,2,Vandalism,Yes,New York,628,Valerie Eskew,2004
NY612112,5,Assault,No,New York,255,Rogelio Fett,2000
NY437091,4,Drug abuse,No,New York,597,Nancy Smith,2003
NY101250,1,Larceny,Yes,New York,648,Julian Gibson,2004
NY852779,5,Assault,No,New York,597,Nancy Smith,2000
NY964289,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY333605,2,Vandalism,Yes,New York,982,Beatrice Frappier,2004
NY912213,4,Drug abuse,Yes,New York,641,Gregory Kocher,2003
NY685349,2,Vandalism,Yes,New York,648,Julian Gibson,2001
NY724215,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
NY805390,1,Larceny,No,New York,641,Gregory Kocher,2004
NY961655,5,Assault,Yes,New York,597,Nancy Smith,2004
NY221579,4,Drug abuse,No,New York,105,Mitzi Fowler,2003
NY521791,3,Homicide,Yes,New York,648,Julian Gibson,2000
NY478604,5,Assault,Yes,New York,648,Julian Gibson,2004
NY408111,2,Vandalism,No,New York,648,Julian Gibson,2002
NY526864,1,Larceny,Yes,New York,641,Gregory Kocher,2004
NY832993,1,Larceny,No,New York,597,Nancy Smith,2000
NY310905,1,Larceny,Yes,New York,255,Rogelio Fett,2004
NY897323,2,Vandalism,No,New York,641,Gregory Kocher,2002
NY884094,4,Drug abuse,Yes,New York,597,Nancy Smith,2001
NY950388,2,Vandalism,No,New York,628,Valerie Eskew,2004
NY100959,2,Vandalism,Yes,New York,641,Gregory Kocher,2003
NY780889,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
NY961655,2,Vandalism,No,New York,648,Julian Gibson,2000
NY599310,1,Larceny,Yes,New York,255,Rogelio Fett,2000
NY975038,1,Larceny,No,New York,255,Rogelio Fett,2002
NY454216,1,Larceny,Yes,New York,255,Rogelio Fett,2001
NY339339,3,Homicide,Yes,New York,105,Mitzi Fowler,2000
NY869233,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY171404,2,Vandalism,No,New York,628,Valerie Eskew,2003
NY938861,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2003
NY900049,2,Vandalism,No,New York,597,Nancy Smith,2001
NY292071,2,Vandalism,No,New York,255,Rogelio Fett,2003
NY324364,4,Drug abuse,Yes,New York,597,Nancy Smith,2000
NY837087,2,Vandalism,No,New York,597,Nancy Smith,2000
NY774566,5,Assault,No,New York,982,Beatrice Frappier,2000
NY613743,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY867750,1,Larceny,Yes,New York,982,Beatrice Frappier,2004
NY177620,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY918587,5,Assault,Yes,New York,105,Mitzi Fowler,2004
NY697377,2,Vandalism,Yes,New York,105,Mitzi Fowler,2003
NY429013,2,Vandalism,No,New York,597,Nancy Smith,2002
NY527745,2,Vandalism,No,New York,648,Julian Gibson,2000
NY530413,2,Vandalism,Yes,New York,641,Gregory Kocher,2003
NY310698,4,Drug abuse,Yes,New York,255,Rogelio Fett,2004
NY818045,4,Drug abuse,No,New York,597,Nancy Smith,2000
NY398028,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2000
NY876575,2,Vandalism,No,New York,255,Rogelio Fett,2003
NY177342,2,Vandalism,Yes,New York,597,Nancy Smith,2002
NY594797,1,Larceny,No,New York,597,Nancy Smith,2003
NY750241,4,Drug abuse,No,New York,313,Kenneth Nance,2002
NY328095,2,Vandalism,No,New York,648,Julian Gibson,2001
NY129874,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY479291,1,Larceny,No,New York,105,Mitzi Fowler,2003
NY157340,4,Drug abuse,No,New York,648,Julian Gibson,2001
NY749714,2,Vandalism,No,New York,105,Mitzi Fowler,2002
NY377407,2,Vandalism,No,New York,255,Rogelio Fett,2003
NY165903,4,Drug abuse,No,New York,628,Valerie Eskew,2003
NY719857,2,Vandalism,Yes,New York,628,Valerie Eskew,2004
NY752870,1,Larceny,No,New York,648,Julian Gibson,2003
NY602789,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
NY479158,5,Assault,Yes,New York,648,Julian Gibson,2002
NY839241,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
NY504781,1,Larceny,No,New York,255,Rogelio Fett,2003
NY533149,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY268287,3,Homicide,No,New York,255,Rogelio Fett,2000
NY229057,2,Vandalism,No,New York,648,Julian Gibson,2004
NY902563,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY512250,5,Assault,No,New York,982,Beatrice Frappier,2002
NY184937,1,Larceny,No,New York,641,Gregory Kocher,2000
NY832993,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2003
NY717039,5,Assault,No,New York,255,Rogelio Fett,2004
NY609001,2,Vandalism,Yes,New York,648,Julian Gibson,2000
NY775135,2,Vandalism,No,New York,648,Julian Gibson,2001
NY447365,4,Drug abuse,Yes,New York,313,Kenneth Nance,2003
NY530049,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY825157,1,Larceny,No,New York,982,Beatrice Frappier,2004
NY717616,2,Vandalism,Yes,New York,597,Nancy Smith,2002
NY322094,1,Larceny,No,New York,628,Valerie Eskew,2003
NY592655,2,Vandalism,No,New York,255,Rogelio Fett,2000
NY306285,2,Vandalism,Yes,New York,313,Kenneth Nance,2001
NY539317,2,Vandalism,No,New York,255,Rogelio Fett,2002
NY933322,5,Assault,No,New York,255,Rogelio Fett,2002
NY990843,3,Homicide,Yes,New York,105,Mitzi Fowler,2001
NY687592,2,Vandalism,No,New York,982,Beatrice Frappier,2002
NY285887,2,Vandalism,Yes,New York,597,Nancy Smith,2001
NY310702,5,Assault,Yes,New York,255,Rogelio Fett,2003
NY972276,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
NY302457,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY842146,2,Vandalism,No,New York,648,Julian Gibson,2004
NY848703,5,Assault,Yes,New York,255,Rogelio Fett,2001
NY272608,3,Homicide,No,New York,313,Kenneth Nance,2003
NY560171,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
NY139017,5,Assault,No,New York,597,Nancy Smith,2002
NY810279,2,Vandalism,No,New York,628,Valerie Eskew,2003
NY418947,4,Drug abuse,Yes,New York,628,Valerie Eskew,2002
NY251138,2,Vandalism,No,New York,105,Mitzi Fowler,2004
NY873075,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY155222,1,Larceny,Yes,New York,255,Rogelio Fett,2002
NY459138,5,Assault,Yes,New York,313,Kenneth Nance,2004
NY324364,3,Homicide,Yes,New York,597,Nancy Smith,2001
NY410032,4,Drug abuse,No,New York,313,Kenneth Nance,2003
NY405143,2,Vandalism,No,New York,982,Beatrice Frappier,2004
NY128516,1,Larceny,No,New York,597,Nancy Smith,2001
NY509546,4,Drug abuse,Yes,New York,597,Nancy Smith,2000
NY250705,2,Vandalism,No,New York,641,Gregory Kocher,2000
NY223396,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY576900,5,Assault,Yes,New York,982,Beatrice Frappier,2004
NY810279,1,Larceny,No,New York,255,Rogelio Fett,2002
NY149234,4,Drug abuse,No,New York,255,Rogelio Fett,2002
NY800907,2,Vandalism,No,New York,641,Gregory Kocher,2003
NY837725,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY914308,1,Larceny,Yes,New York,597,Nancy Smith,2002
NY903891,2,Vandalism,Yes,New York,648,Julian Gibson,2001
NY223396,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY127306,1,Larceny,No,New York,313,Kenneth Nance,2001
NY121880,1,Larceny,No,New York,255,Rogelio Fett,2000
NY386746,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
NY621085,4,Drug abuse,No,New York,105,Mitzi Fowler,2003
NY717039,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY830907,1,Larceny,Yes,New York,628,Valerie Eskew,2003
NY972769,4,Drug abuse,No,New York,597,Nancy Smith,2001
NY944947,5,Assault,No,New York,313,Kenneth Nance,2004
NY566237,1,Larceny,No,New York,648,Julian Gibson,2004
NY691903,4,Drug abuse,Yes,New York,648,Julian Gibson,2003
NY318421,1,Larceny,Yes,New York,597,Nancy Smith,2003
NY344591,2,Vandalism,No,New York,982,Beatrice Frappier,2000
NY592655,5,Assault,No,New York,628,Valerie Eskew,2004
NY846644,2,Vandalism,No,New York,313,Kenneth Nance,2000
NY924368,4,Drug abuse,No,New York,641,Gregory Kocher,2001
NY218259,1,Larceny,Yes,New York,641,Gregory Kocher,2004
NY247045,1,Larceny,No,New York,641,Gregory Kocher,2002
NY226777,5,Assault,Yes,New York,628,Valerie Eskew,2002
NY667998,5,Assault,Yes,New York,648,Julian Gibson,2000
NY304428,2,Vandalism,No,New York,105,Mitzi Fowler,2003
NY919040,2,Vandalism,No,New York,597,Nancy Smith,2001
NY250705,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
NY167313,3,Homicide,Yes,New York,597,Nancy Smith,2003
NY512981,1,Larceny,Yes,New York,641,Gregory Kocher,2000
NY964884,2,Vandalism,Yes,New York,628,Valerie Eskew,2002
NY511290,5,Assault,No,New York,255,Rogelio Fett,2003
NY310533,2,Vandalism,No,New York,105,Mitzi Fowler,2002
NY412847,1,Larceny,Yes,New York,597,Nancy Smith,2001
NY539531,4,Drug abuse,No,New York,641,Gregory Kocher,2000
NY887287,3,Homicide,Yes,New York,597,Nancy Smith,2003
NY526864,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
NY349073,5,Assault,Yes,New York,105,Mitzi Fowler,2003
NY349985,1,Larceny,Yes,New York,641,Gregory Kocher,2004
NY689730,2,Vandalism,Yes,New York,255,Rogelio Fett,2004
NY655877,2,Vandalism,No,New York,628,Valerie Eskew,2004
NY846644,2,Vandalism,No,New York,255,Rogelio Fett,2004
NY439210,2,Vandalism,No,New York,255,Rogelio Fett,2000
NY779620,1,Larceny,No,New York,641,Gregory Kocher,2004
NY386217,4,Drug abuse,Yes,New York,628,Valerie Eskew,2004
NY662996,2,Vandalism,No,New York,648,Julian Gibson,2004
NY860361,4,Drug abuse,Yes,New York,313,Kenneth Nance,2000
NY620563,3,Homicide,Yes,New York,597,Nancy Smith,2004
NY423269,2,Vandalism,Yes,New York,313,Kenneth Nance,2002
NY677507,4,Drug abuse,No,New York,105,Mitzi Fowler,2003
NY102117,2,Vandalism,No,New York,597,Nancy Smith,2001
NY860517,3,Homicide,Yes,New York,597,Nancy Smith,2004
NY464742,2,Vandalism,No,New York,597,Nancy Smith,2002
NY504902,2,Vandalism,No,New York,105,Mitzi Fowler,2002
NY248673,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
NY892923,2,Vandalism,No,New York,628,Valerie Eskew,2001
NY632753,4,Drug abuse,Yes,New York,255,Rogelio Fett,2002
NY917108,2,Vandalism,Yes,New York,255,Rogelio Fett,2001
NY843061,2,Vandalism,No,New York,641,Gregory Kocher,2003
NY567924,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY233582,4,Drug abuse,Yes,New York,313,Kenneth Nance,2002
NY749749,5,Assault,No,New York,648,Julian Gibson,2001
NY377407,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY460708,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY356268,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY228256,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
NY657182,4,Drug abuse,No,New York,982,Beatrice Frappier,2000
NY714884,1,Larceny,No,New York,105,Mitzi Fowler,2001
NY210565,3,Homicide,Yes,New York,597,Nancy Smith,2004
NY795132,2,Vandalism,Yes,New York,313,Kenneth Nance,2004
NY469778,4,Drug abuse,No,New York,255,Rogelio Fett,2003
NY639305,2,Vandalism,Yes,New York,648,Julian Gibson,2002
NY814599,2,Vandalism,No,New York,648,Julian Gibson,2003
NY772735,1,Larceny,No,New York,628,Valerie Eskew,2001
NY401693,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
NY682986,4,Drug abuse,Yes,New York,641,Gregory Kocher,2002
NY896704,1,Larceny,No,New York,597,Nancy Smith,2001
NY818476,1,Larceny,No,New York,105,Mitzi Fowler,2000
NY469633,2,Vandalism,Yes,New York,648,Julian Gibson,2000
NY295908,2,Vandalism,Yes,New York,105,Mitzi Fowler,2002
NY995385,4,Drug abuse,Yes,New York,313,Kenneth Nance,2003
NY958806,4,Drug abuse,No,New York,105,Mitzi Fowler,2004
NY722887,4,Drug abuse,No,New York,982,Beatrice Frappier,2002
NY479158,4,Drug abuse,Yes,New York,597,Nancy Smith,2004
NY711297,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY461957,4,Drug abuse,No,New York,628,Valerie Eskew,2004
NY924368,4,Drug abuse,No,New York,628,Valerie Eskew,2003
NY718263,5,Assault,Yes,New York,313,Kenneth Nance,2001
NY226777,1,Larceny,No,New York,628,Valerie Eskew,2003
